H	《上海堡垒》
H	遗憾也是一种美，希望我们都勇敢去爱，不要错过。特效跟国外的比，自然有差距，但是就国内而言，真的特别好。希望国内的科幻片越来越好，特效越来越棒。
H	我觉得电影很好，鹿晗的进步也很大，但也会有一些不好的地方，不过，加油！努力做跟好的自己，让自己变的更完美，加油加油！！！电影很好👍👍
L	特效这些还是比较可以，但是感觉外星的力量的描述还是太单调了  除了发点兵出来 母舰就只会放炮   自始至终也没看见有高智慧的外星领导出来  中间部分确实有些想睡觉  大结局基本只有主角活了下来 结局不太好  漏洞也比较多  鹿晗演技也在提升中  中评吧
H	超级棒！鹿晗太好看了吧！和zjy太有夫妻相了！电影好看，吹爆！！！
H	特别好看，真的，鹿晗演技特别好，黑粉不喜欢的可以不看，不要做没有素质的没爹没娘教的那种人
L	看的要睡着，最差电影之一
L	这个电影有鹿晗我就坚决不看  一点不走心 不敬业  根本不适合拍戏  不是这块料就别硬往里插队
L	不好看啊，真难看
H	还不错女主角没死就好了
H	特效方面真的震撼，全场笼罩在剧情之中。演员们也很努力，江洋最后的“向我开炮”承载着灰鹰小队所有人的愿望和保卫国家的目标。以热血高昂的斗志赢得了战争的胜利。战争面前，一份不知如何开口的爱情成了江洋内心的隔膜，也是在战争面前，他突破自己得到了蜕变。有友谊，有热血，有牺牲，有奉献。电影承载着许多的能量激励着人民。电影值得去看，是怀揣着对电影的热爱去看，而不是带着所谓的有色眼镜去搬弄是非。所有人的努力都应该得到尊重。都在进步，都在成长。上海堡垒共同努力💪
H	这是一部两极分化很严重的电影
M	鹿晗演的还要啥自行车？
L	这绝对是我今年看的最垃圾的电影，没有之一
L	我看过最烂的片子…太失望了
M	这电影拍的特效特别好，演员也很卖力，尤其是鹿晗，演的特别好，虽然是配的音，但是嘴型对的也很好，导演可谓是很用心了，希望大家都去看，毕竟不能让我一个人花冤枉钱。
L	一分给原著。
L	步枪打不坏捕食者 为什么还都配备的是步枪呢 还不如手枪呢 上海大炮都能造的出来 造不出打坏捕食者的枪（虽然有那种小炮 为啥不每个士兵配备一把呢）最后主角的那句“向我开炮”还不如电视剧亮剑里城楼上的娘们喊的有气势 最后 这么年轻的司令？开玩笑呢？编剧是傻子吗？既然是科幻片 为啥不能大胆科幻呢？垃圾 真垃圾
L	一般  有点无聊
H	特效很好啊，剧情比美国大片来的新，喜欢，希望有更多的国产科幻可以看
H	非常好看(⊙o⊙)
H	很好，剧情很好，江南很给力，鹿晗的演技也有很好
L	不好看！真的一般般！有点乱七八槽！
L	灾难面前，人们向往的英雄，
H	真哒很不错。这部电影改观了我对鹿晗之前的印象
H	好，我们中国人，太棒了。
L	作为原著党给个评价，烂到家了。如果这部电影的暴死能让制作人明白选择流量明星作为主演是连(勉强算得上有名的)IP和（大约六毛钱的）特效都救不回来，那也算得上是启迪智慧、有价值的烂片。
H	作为国内少有的科幻电影，特效一级棒，各位演员也很好，面对外星侵略者，打了一场漂亮的上海保卫战
L	烂....就是懒
L	超级烂看鹿晗的演技就跟别说了小声哔哔毕竟我可怕硬汉子用小拳拳捶我
H	科技范可以说满满的，不懂为什么评分那么底，点4颗星，，留一颗星，给中国科幻片留一点更大的进步空间
H	上海堡垒这部电影没有大家说的那么难看，只有你去看过了才会知道，不要听网上说的那些，鹿晗超帅的 并不一定每部电影都要是知名演员才叫好的电影，支持，上海堡垒
L	呵呵呵，都懂
L	不好看，华而不实，剧情没什么可看的
H	不错，好看！
L	鹿晗的 上海堡垒 是烂片！！！看了不到10分钟就出来了！！！！果然是烂片！豆瓣评分3.4！史上最低！ 
L	剧情太烂，毁了原著啊！
H	特效很好，江洋和林澜的双向暗恋太遗憾了
L	硬是把一部科幻片拍成言情记事片，晕😖
L	什么鬼剧情，完全不是宣传片的感觉。不过我家晗晗好帅，好喜欢他。
M	主题空泛，不知所云
L	又一部神剧，鹿晗演技0分，特别是带着帽子前面还有头发的样子
L	**电影浪费老子时间
L	我去鹿晗和舒淇，娘娘的小鲜肉还演军人，我一个90后都不喜欢更别提那些更成熟的人了
L	鹿呕像还是一如既往的让人呕吐，真心糟蹋了这个剧本和观众
L	三个字“太垃圾”
H	喜欢，喜欢，很喜欢，以前就去过上海，很多建筑就有未来感，当然，还有我最爱的女神！！！！舒淇，很喜欢舒淇演的电视剧电影，毕竟她是我的女神，嘿嘿嘿！！！
L	鹿晗演技超烂
L	鹿晗不是有6000万粉丝么？没人一张票也快20亿的票房了，都死哪里去了？
H	真的好好看哦！！！
L	超级烂片    剧情很乱    尤其最后的向我开炮用的格外恶心   别侮辱革命烈士好吗
L	***烂，世界上恐怕已经很难有什么语言去表达这部电影烂到什么地步
L	超级超级难看!!!!!!!完全没有看懂!!!!!毁三观!!!!!鹿晗那是什么玩意儿……
L	一点不好看，全程没有看懂怎么回事
H	看过影片后，觉得真的不错，不管是演员的演技还是特效，都挺好的，和闺蜜一起去的，这部剧里没有她喜欢的演员，但是她还是觉得电影好看，我觉得不能因为你对一个人的偏见，否定一整个电影，鹿晗我觉得全程演技在线，他也努力了，也在进步，至于有些人说的剧情问题，那和演员有什么关系，总之希望可以理智的看待电影，不要无脑黑！
H	实话实说，有很多不足，但也不是想象的那么烂！鹿晗的向我开炮太逗了，瞬间出戏！
L	烂片一部，大家别花冤枉钱
L	又把国产科幻打回去了，服了
H	拉下分数，也没那么烂了啦。。
L	浪费时间浪费钱！
L	内容超烂，情节垃圾！
H	电影情节设定很好，上海保卫战，中国保卫战！
L	太烂了，好久没看到这么烂的片
L	还用说吗？？？
H	不算难看  开头有点啰嗦  后面还是挺好看的  有待提升
H	震撼人心❤!
H	好看，演技不错。
L	真的不好看，都没看懂
H	乱七八糟，完全是编剧和导演问题
H	贼棒啊啊啊啊
H	觉得还好，感觉好多特效，演员镜头没有多少，总体来说还不错
L	还好吧，勉强
L	不想说话。。
L	一部可以看睡着的电影
L	**，什么鬼电影
M	没有评价中说的那么不堪。特效场景上还不错，导演水平一般，整体不够细腻，人物剧情都单薄。这部电影中主角的演技绝对是呵呵级别的，剧情设计推进挺惨的，既想体现危机感，又要展现科幻场景，然后还必须交待好男主对女主的思恋，你说好好个科幻IP，认真拍一部被揍和反攻不是挺好吗，非得编排进去一堆臭氧层子，商业化流程严重，一看就不够用心，靠投资和特效硬撑，哪些场景砸钱了，哪些场景是糊弄一下就能看出来。亮点在于部分特效做的真不错，部分场景设计也很好，但仅是部分，还有一部分挺糊弄，为啥被喷？其实不是拍不好，就是不用心。总之亮点与槽点齐飞，中规中矩了。
L	超级烂超级烂
L	多烂心里没点数？某晗演的是个什么玩意儿，求求你们放过科幻电影吧，好好的去演爱情片不好吗？
L	超级烂的大烂片
H	作为中国科技片 特效真的比较棒了 💪值得推荐
L	就想去看看六点几的评分到底有多烂  看完果然真的是烂！   原来中国军人是可以留长毛的  给一分 剩下的九分怕他骄傲
H	影片讲述了未来世界由于仙藤能量导致外星文明突袭地球而上海作为最后堡垒被人类守护的故事，对抗战争中贯穿着江洋对司令官林澜不可言喻的爱慕之情以及灰鹰小分队四人之间坚不可摧的友情，影片剧情紧凑感情微妙拍摄场面也比较震撼，江洋与林澜没有太多的言语交流，可是眼神却恰到好处，所有守卫地球的战士靠着强大的坚持和勇气最终击败了母舰，用自己的牺牲还上海还地球一片宁静，战争也许还会持续，祥和也许只是暂时，但战士们的坚韧将会是守护地球的强大堡垒，影片最后江洋的一滴泪包含了太多的情感，舒淇的演技很棒，而鹿晗也是可圈可点还有很大上升空间，也许影片没有很多经典大片那么好的视觉效果和科幻体验，但作为国产科幻片，依然值得期待
L	真是烂片，无语
H	还真的不能听信别人和网上那些家伙的话！我来电影院证实一下！还是不错的！所以那些黑人的真的服了你们！
L	上海堡垒这个电影，真的挺好的，演员的演技十分出色，虽然是配音，但是口型对上的地方特别多，最需要夸赞的就是特效，相当震撼。推荐大家去看看，毕竟冤枉钱不能我一个人花，大家都花花冤枉钱，促进我们中国电影行业发展!
L	标准烂片！不骂都不好意思那种。
L	看了一半就想撤退，这一分是给部分特效的，唯一让我觉得演技在线的就是舒淇，其他的真是无力吐槽了
H	江洋和林澜等人都是勇敢的人，为了世界为了祖国为了人民可以牺牲自我，最后的小彩蛋也令人感动。好好睡，晚安。
H	很好看的一部电影，特效什么的都做的超级棒，演员们也都很好，有的剧情很戳泪点了，为了朋友和爱的人牺牲自己的决心，爱一个人就要及时说出口，不要来不及了再后悔
H	支持鹿晗，好看！完美！
H	超级好看，爱了，初心不变
L	原著粉感觉不喜欢
L	超烂的 超烂
L	不要忽悠观众
L	2分给特效老师！您辛苦了！真的辛苦了！
L	鹿晗太娘，容易跳戏
H	片尾彩蛋感动到我了，每一处细节都是两千多人的努力换来的，加油，鹿晗❤️
L	流量明星实在太坑。演技稚嫩，即使找个路人，差不多也能演成这样吧……
M	剧情没重点，但人物形象好，鹿晗演技有进步，舒淇好漂亮。
H	2000多名工作人员，六年精心制作！人民广场，陆家嘴，南浦大桥，东方明珠等上海地标建筑，在抵御外星捕食者陆沉时的震撼和心底油然而生翻腾的热血，只有看过电影才能体会！跬步千里，觅光生长，万道伤痕，必将化作万丈荣光！《上海堡垒》值得最热烈的掌声！
H	电影很棒，希望中国科幻电影越来越好。
L	我理解，水军也要恰饭的嘛，不过这部片已经在向资本传出一条重要信息，以后这种考流量小生就想赚票子的电影是不会有生存空间的了，而且还要赔死，看吧，票房会证明一切的！还有针对最后结尾主角喊“向我开炮”这里，我只想说，别TM侮辱我心中的抗美援朝英雄王成(出自电影英雄儿女)，我DNMD
L	看完就一句话，在我心里，我们流浪地球打开了中国科技大片的大门，我们上海堡垒把他peng的一声关上了.....（个人观点，不喜勿喷）
L	剧情有一半都在讲述爱情故事，太过于虚假。科幻呢！坦克呢，东风快递呢！核平使者呢？
L	完了，我感觉连演员片酬都卖不够。
L	流浪地球开启了中国科幻电影的元年，然而这片给关上了！！
H	看的太感动了，眼泪都留下来了
H	非常好，中国的科幻片不比外国的差，那些炮轰自己科幻片的人有病！
H	还可以吧，剧情挺感人，但是没感人到一定程度
L	垃圾电影，浪费时间
L	没收钱，无偿的，电影很违和
L	垃圾鹿晗，演的像蔡徐坤
H	我不管  男神  我给打满分
L	剧情狗血，剧情太啰嗦，特效一般，没有看头，浪费钱
L	就如评分的描述，超烂~男一能不能好好修炼一下演技？多拍一部烂片就给自己抹黑一点，还想有更好的发展？当观众都是傻白甜吗？
H	很好看 无语为什么那么多给差评的 明明鹿晗那么努力！
H	外星人的形象让我想起了 洛杉矶之战
L	难看，一点也不好看
L	
M	一般般  特效给5分  有一幕是战后的景象 整个画面是不动的 有硝烟烟不动？？   嗯...感觉这种硬汉形象年轻人演绎的不是很到位  希望再接再厉
L	这拍的什么玩意啊，简直辣眼睛，没这水平就不要去拍科幻片，流浪地球好不容易给建立起来的国产科幻电影名声又被打落尘埃
H	首先这是一部两千多人花了六年的作品 从这一点就已经是一部值得尊重的电影了 再说特效 之少我觉得不差 尤其最后陆沉那一段场面壮观 有人说这是一部言情剧 但科幻电影男女主不能有感情？英雄不是也有儿女情长吗？更何况江洋是一个少年气十足的角色 就算世界末日了 就不能爱了？ 说到剧情 虽然有一些缺陷 但不至于存在那么多槽点 有人说那种地步都能活过来 可《流浪地球》主角也在绝境中存活了啊 还有吐槽的说三四个人拯救了世界 那那么多人的牺牲不算吗 导演只是着重表现了主角 虽然一些设定是存在缺陷的 但不该遭到这么多的鄙夷 尤其为了低分打低分的 为什么在评论电影这件事上还要随波逐流 
L	没看懂什么意思？
H	好看，绝对不是刷的
L	烂片！！！！
M	我挺喜欢的，剧情挺好
H	中国科幻电影，一点点起步💕💕💕特效真的不错，将科学美感发挥到了一种境界。除了剧情有些许不连贯，整体还是很不错的，祝票房大卖吧。
L	这垃圾东西也能上映
L	不好看不好看
H	演员的表演没有大问题，特效做的也可以，算是中规中矩吧。但最大的问题是导演和编剧，把原著那些符合逻辑的外星文明和科技全都整没了。阿尔法文明去哪了？会喷酸性液体的捕食者去哪了？怎么都变成了机器人？整个剧情都太平了，没有起伏也没有转折点，矛盾冲突不够明显，没有给演员多少发挥的空间。5分给特效，3分给演员他们尽力了，2分给鹿晗唱的主题歌确实好听，加起来一共10分。中国科幻电影不容易算是一个鼓励吧。说实话这次真的不是演员的问题。
L	故事情节太慢，硬生生把爱情片演成了科幻片，缺少大片感觉、质量差、
H	上海大炮，很搞笑
H	鹿演员真的很棒了，进步了就是进步了，该夸就是要夸，希望大家摘掉有色眼镜吧 .
L	我睡了好久好久，也不知道打呼噜没有，幸好影厅就7，8个人😊😊😊
M	一般般啦，可能是我的期望太高吧！
L	还好没去看，早知道是大烂片。
H	特别喜欢，爱鹿哥
L	小说的情节，软科幻的爱情，纯粹的文字，是无论多差评分也要一观此片的动力吧。虽然，电影确实差了小说几个量级，这种呈现相比作者也不看好商业运作吧，这就是情怀和回忆吧。
L	2019烂片之王，一群烂人看的我都瞌睡了，科幻片大家还是要选择性观看
L	额，真的，科幻在我的想象里。投资用来给片酬（那个谁，没演技还拿那么高），流浪地球有多好看，上海堡垒就有多lan
H	特效还是可以的，但是感觉感情戏插入的不是很完美
H	很不错，好看好看好看
L	长这么大 看过那么多电影 我心目中的top5烂片可以重新洗牌了
L	浪费钱，看着犯困
H	没有看买错票了  进去看了两分钟出来了😳😳
L	什么人拍的？这电影拍的太好了，看了一半了，我都没看明白拍的是什么鬼，这种电影还出来骗钱，导演是怎么想的……
L	烂片儿，不完全是鹿晗的事儿，中间的剧情给人的感觉是结束了好几次，又开始了好几次。所有的人都为了鹿晗演的那个角色牺牲，结果鹿晗演那个角色活下来了！不过不得不承认的是洛依依的演员的颜值爆表！
L	烂片 拍科幻片看的是特效，上海保垒特效太假 没有一点真实感，爆炸效果跟玩游戏机差不多，有时候感觉到是在放烟花。可怜我们这些影迷。可以把上海保垒直接拍成上海爱情故事更好。
L	真的看了半小时就想退场了
M	爱情戏太多，母舰特写外星人都没有的
L	说实话这部电影改了小说里的东西。但是改得太差了，情节太突兀了，搞的观众一脸懵逼。还有好几次都让我觉得片已终
L	一分给特技都嫌多
L	辣鸡电影🎬 ，强行凑热闹，要什么没什么，这几年看的最辣鸡的电影没有之一！小鲜肉演偶像剧还可以，遭拯救世界的兵哥哥，差的不是一点半点！
H	我觉得整体是不错的 特效也不错 可以看得出中国科幻一直在努力在进步 上海堡垒的上映也是来之不易 整个剧组花了六年的时间在上海堡垒上 可以算是付出心血了。
L	太难看了。垃圾小鲜肉演技不是一般的差，电影不是一般的难看。
H	好看，有情怀，有感动，有遗憾！不需要太纠结场景，大家都知道是假的，是制作出来的。我看到的是情感，大爱～小爱。总之，我喜欢！
M	神**鹿晗努力了，**我花钱又不是去看你努力的，有毒吧
L	真的烂。。。
L	垃圾片！！！
H	真的很棒，拒绝黑粉，请每位黑粉不要跟风，支持这一部作品并不仅仅是因为喜欢鹿晗，这部作品爱辽～❤️
L	这还需要看吗？
L	流浪地球为中国科幻电影产业打开了一扇窗，（流量明星们主演的）上海堡垒（注意原著很好看）把窗焊死了
L	不怎么好看，既然是世界各国尽释前嫌一致对抗外星人，为什么只有中国战队？
H	科技感真的算很棒的，也很真实，不让人觉得很假，上海陆沉的时候让人觉得很心疼，只是林澜和江洋的感情戏有点少，那个暗恋的眼神戏被剪掉了，很可惜，整体效果不错，国产科幻片值得表扬
M	还可以，没有预料之中那么好
L	想知道靠鹿晗和舒淇到底能不能把票房顶起来
L	一个姑娘当什么主角  这制片方没智商吗 一个大姑娘能这么多钱 有内幕把
L	第一次留差评，全程不知道在演什么，不像爱情片，又不像战争片，鹿晗不适合演铁血战士，演**才是本色出演，浪费38块钱票钱
L	垃圾玩意，十分钟看不下去
L	烂到无以复加，别跟流浪地球比了，根本不配
L	真的超级烂片
L	很烂，，，，，
L	这就是烂片 你原谅我就是这么直
H	没有看过原著
L	烂，不带任何感情评论
L	长头发**军人？是毁军人还是毁男人？
L	近年来 最垃圾的一个电影
M	作为一个不看科幻片的人来说，这部片特效还好，但剧情，首先是有我不喜欢的感情线，而且基本在前九十分钟，战斗就结束了，其中还穿插大量感情线，之后就都是感情线了，没泪点笑点，比较平淡，但我还是看完了，因为片尾曲结束后有我小哥哥R1SE唱的的推广曲（原谅我也是个追星的仔），别说我是为看这个片结果不满意后的借口，这就是我最初的目的了。
L	真的不怎么样，看的快睡着了
H	电影情节有点呆板，但特效还做的不错。科幻不科幻的就不要说了，鹿晗在里面饰演的江洋，挺让我震撼的。一个很努力的小伙，饰演的角色挺不错，演的也挺棒的，支持鹿晗，加油👏
L	很普通很普通的一个电影，剧情感觉有点问题，想看就去看，不看也没什么。
L	真的是超级烂了，鹿晗的演技真只适合演小清新，好好一部科幻热血的片子，被演的儿女情长，这样再十个老戏骨也带不动啊，我也是醉了，真的，流浪地球打开了中国科幻的大门，那这一部那绝对是鹿晗和导演亲手又把这扇门关上了
L	有点看不懂讲的啥。。。情节不怎么连贯
L	我就是要去看看有多差  果然没失望
L	一星都不想结
L	没看电影，暂时不对电影评价～这1分给**粉投的，不顾别人感受，强行安利，败坏路人缘。
L	烂到离谱***
L	时势所趋......
L	看毛线，看**拿小拳拳捶你胸口吗。。。。
L	垃圾，
L	不怎么样。。
L	辣鸡烂片，呵tui
L	烂片烂到家了，谁看谁后悔！
L	……不知道该怎么形容的烂
L	烂片!！！！！
L	我**宁可与上海一起灭亡 ，也不想被鹿晗救！！！
L	找个妇女拍男主角能好看么？
H	个人觉得特效很赞，没有传的那么烂…
L	特效也不行✋
L	想用明星效应来赚钱……已经过时了！鹿港还没王力宏一半帅，都是眼瞎了
M	天马行空，编吧。
L	军人会留刘海？指挥部会让敌人随随便便就打进来？若干年了以后军人还用斧头和灭火器打外星人？
L	为什么不能打0分啊
L	没见过这么烂的
L	垃圾垃圾垃圾
L	实在是太失望了，高中时候捧着小说躲着老师悄悄得看，结局差点看哭，拍成电影居然这么尬。
H	也没有网上传的那么烂，和我的五个小伙伴一起去看的！居然座无虚席，鹿晗是真的帅哈哈哈
L	直接拍偶像剧我觉得比这个可能受欢迎点
L	特效你不觉得尴尬吗？
H	很好看哦！整体效果不错，演员的演技也OK，到后面我都有感动到了，值得推荐👍 
L	。。。该喝喝。。不要去浪费钱了。没这个必要
L	垃圾啊，为啥找了个女人来演男人
L	垃圾，烂片，不看
L	呵呵，打着科幻外皮的爱情片，又拍得十分尴尬，一星拿好。
L	nice的电影
L	毁原著 垃圾电影不配拥有名字
L	流量不够用，应该拿多10亿来请。那样就真的棒棒哒了
L	不好看不好看
L	鹿娘娘拍的什么垃圾 恶心的一笔
L	垃圾中的战斗机，无敌垃圾
L	接受现实吧 拍的啥
H	演员演的很好 只是剧情有些欠缺 支持国产科幻 毕竟科幻刚开始发展 我们更应该鼓励 不是一味的排斥
L	真的是烂到恰到好处啊
L	剧情乱七八糟糊里糊涂莫名其妙
L	支持支持 真的好看 ！一分定胜负
L	这个电影应该是用来洗钱的吧？
L	大大的烂片，特效差，演技差！情节拖沓，完全脱节的剧情。大烂片！！！
L	嗯 特效有点长进。故事设定还行。然后演技和导演能力。呵呵呵
L	我花了冤枉钱，但是这片是真的好看，你们也去看吧，这样我心里会舒服点！
H	很好看啊！！ 
L	比哪吒还烂，军队留长发，手枪打机器人，更多的懒得吐槽了，烂片烂到无下限
M	没有想象中的烂，导演编剧太差了，跟演员没关系，还没开始就若干年后？这是语文没学好？起点都没有，哪来的若干年后？
H	还是可以的，鹿晗饰演调进去的大学生，导演说了在14年就看好他了形象适合，并不是因为什么流量挣钱， 头发是糟点但那是因为接下来的电视剧要饰演一个颓废青年所以留着，没必要在年轻演员身上贴长的好看=没有实力的标签。眼睛是用来鉴赏的而不是用来当键盘侠，恶意评分无非脏话评论是鹿晗树大招风，况且鹿已经褪去流量小鲜肉的标签了，也想认认真真做实力，如果大家对他有什么偏见在接下来的影视作品见证表现
M	跟随猫眼娱乐西安影迷会，一起见证了长江银兴影城的启动开幕仪式，影城硬件设施非常高端大气上档次，观看电影效果很棒，今天观看了科幻电影《上海堡垒》，影片3D效果值得称赞，超过以往的影片，男女主人公都是高颜值，电影场面激烈，有很强的冲击力，喜欢科幻电影的可以一饱眼福…
L	辣鸡，小鲜肉别再来霍霍电影了
L	烂片！！！！
L	真是一分都不想给，剧情毫无逻辑，吐槽点太多 再加上主演演得也稀烂，烂到无法容忍。
H	特效真的达到了好莱坞水平，可以跟环大西洋掰掰手腕了。
L	超级辣鸡烂片
L	小说原著党慎入！二十分钟就想走人
L	怎么说咧！一个多小时我就在里面睡了四十分钟说真的这片子真的不咋滴。
L	烂的不能再烂了。本来是很好一部题材 演着演着怎么感觉跟爱爱情片子一样！爱死爱活的 影厅陆陆续续走了几个人中间！一分都不愿意给 给也是舒淇 
L	中国没人了吗？搞个小娘腔来演，外星人想不明白，地球都快被他们灭了，结果他们被个小娘腔给灭了，中国假娘们比城管强。不是说6000万，粉吗？一人一张都18亿票房了，按1亿算，二百万粉都不一定有，那5800万粉都在干嘛呢？快买票，再不买小娘子要哭死了
L	苏琪彻底被一个巨婴毁了
L	实在太好看啦！还好我没买票！
L	烂到爆炸，浪费我时间
L	本来预感就是个爆米花电影，结果还没有拍好。
L	哪来的娘们
L	不好看不好看
L	在没有上映就知道是烂片了！大把钱砸演员上了！
L	看完我就想说一句台词，大家知道是哪句吗
L	不好看不好看
L	看不懂，不像文艺片，也不太像战争片，爱情片也不算，真没看头，整个很欢快，头发不乱，衣服整洁，走路悠闲，不知道什么片
H	很不错！加油！！！
L	这是科幻军事电影，恶心谁呢，1分给特效
L	从你买票的那一刻，你就入坑了
L	上海最后一个玩笑，这电影拍的不错。
L	烂片，鹿晗一大败笔！
L	真心不错，大家一起入坑吧。
L	简直浪费金钱，浪费时间
M	特效不错，要是鹿晗剃个寸头就更好了
L	不催不黑，就事论事
1,逻辑不清晰，剧情不清晰：很多评论说忠于原著，可我真的没看过原著，我想大部分人也一样，例如，为毛整个中国只有这四个人能控制这些飞机，在第一次大战中，那四个人可没看出有多大贡献啊，全靠那只大炮吧，结果，升职了？指挥官？还有，舒淇跟鹿晗的爱情也是糊里糊涂的啊，鹿晗爱舒淇是暗恋，可舒淇为什么爱他呢？我至今都没整明白舒淇的作用在哪，全场都是一副若有所思，眼泪汪汪的样子，作为个领导，也没看出领导才能在哪
2,有能力设计大炮，没能力设计手枪冲锋枪？都对抗外星人那么久，还用普通手枪打怪，还打不动人家，得天天依靠无人飞机
3,为毛中国的堡垒指挥的人是外国人？
4,特效真的一般，比不上流浪
L	垃圾片，千万不要去
H	可以那几天不来了
H	永别了，上海。林澜最后的这句话，不知为何，给人一种平静感，明明应该是生命最后伤感的，也许是终于要给地球一份平静了吧。
L	真正意义上是烂片  你演个现代狗血爱情片  也比这个好  
L	真的太差了，靠卖流量想赢的观众票房真的可笑 好好学习怎么演戏而不是如何去做好男花瓶，可惜了 流量垃圾鹿
L	什么特效吗，外星飞船连个全影也不敢给。鹿晗既然演军人发型能不能换一下，剪个头发不行吗，这不是给军人抹黑吗？还是说鹿晗根本就hold不住短发。
H	还可以不错不错
H	整体效果不错，没有网上说的那么糟糕
L	给大家两个笑话，号称投资两亿的年度大片排片量还干不过上映17天的动画片，票房那更不能比了！最搞笑的是打着科幻片旗号，拍爱情片！！
L	**，留着长发还拯救世界，侮辱中国军人的形象
L	扑街，选演员跟剧情就不搭
H	鹿晗打飛機的故事
L	能把钱退一下么🙁 
L	特别好看，哭的我稀里哗啦，38块钱的电影票啊，死的比赵四他爹还惨！看了一半实在看不下去了，我就走了……
H	撸……含   😅的新电影吗？
L	拍这部电影上映是为了洗黑钱？
H	虽然硬伤是有，但中国科幻还是必须坚持前行，特效制作其实也还行，相信未来中国科幻电影一定会越来越好！加油！加油！加油！
L	一句话总结就是四不像吧，科幻不科幻，爱情不是爱情，一炮下去发型都没乱，还向我开炮？英雄儿女那部经典你有资格模仿吗？拍个电影，发型都不舍的牺牲，中国军人都像你这样，中国早**亡国了。
L	。感觉一般般呢
L	几乎所有上映的电影都会去看～只要能过的去的电影我都不会写影评，但是，对于超烂的，必须说一句，别浪费钱！
L	超级烂片，演技太差，以我个人感觉，最后配音个口型不对，还是期望老演员的电影，个个经典，现在年轻演员演技差，
L	我真的不知道说什么，严重不符合常识，首先军事力量显得很强大很高科技，可是现实的社会景象还是没有有进步，这不科学，第二，指挥中心就在地面，这么重要的地方不应该隐秘嘛，轻而易举就被找到突破，第三，军服上的军龄牌，一道杠代表一年，刚开始还是一排，战后五年马上成了7排，这只少军龄30年以上，简直胡来，第四，明明上海已经沉落，战后尽然马上恢复了，就是基建狂魔的中国，再牛逼也不可能做到这样吧，第五，主角光环也太严重了吧，感觉世界存亡就在这三个人手里，其他人简直吃干饭的，拍片简直是胡来。
L	上海堡垒这个片子，真的挺好的，演员的演技十分出色，虽然是配音，但是对上的地方特别“多”，最需要夸赞的就是特效，相当“震撼”。推荐大家去看看。毕竟，冤枉钱不能我一个人花。
H	片子不错，孩子看了挺有影响力！
L	好多晚上凌晨的电影票全部都满了，全是刷的，让戏子演电影，你谈何票房？
L	这个评分有三点
1.缺乏对科幻片的经验，还是用10年的科幻画面来制作，科技感除了偷的巨炮好一点其他的为了突出科技感强行提高蓝色光圈，一脸蓝色。
2.导演是我比较喜欢的导演，代表作   失恋三十三天  超级好看但是把科幻和爱情片的体系融合到一起并没有很好的让剧情高低起伏。
3.鹿晗的演技非常有进步，可以说是一个突破，但是都说了上海是最后的防线了还撤退？撤哪里？ 最后防线就一个巨炮一个护罩飞机若干，坦克若干，一炮连外星人宇宙飞船都能干掉，男主毫发无伤？？？舒淇是召唤师么全程指挥，内心全靠唐白 还要蹭流浪地球的热度。  十分不推荐。
M	儿子是超级晗粉，他说能看，好吧，小孩子追星有点盲目。看网上那么多的差评，我好奇的很想去看一下，就当支持一下吧
L	太差劲了，3D效果更差
L	上海堡垒扑街预订
L	真的很烂，全死漏洞
H	鹿晗演的很好！
L	垃圾玩意浪费钱
H	很好看，。。。。。
L	本来对这个剧不报希望但是冲着鹿晗的颜去看看，但是居然史上第一次字幕才出来我就想离场了。光凭剧中90%的台词口型都对不起这就不能算一部严谨得进院线的电影，然后就是剧情真的莫名其妙无厘头 看完了剧中角色的名字都没印象。我也不知道最后鹿晗喊那句 向我开炮是向经典致敬还是什么？全程不论怎么地球毁灭了 无人机翻来转去他的发型始终还是那么齐且有型的刘海。脸上没什么脏的油的。全剧的打斗是不是没请武术指导，全部都是无力跟甜蜜暴击差不多。当然说鹿晗的错真的不对，因为这部剧整个都烂从剧本 到特效 道具 服画 包括后期剪辑都像是商量好的我们必须烂
L	为什么不能给零分？
M	感觉很出戏。苏琪和鹿晗我怎么也不能想象恋爱关系。特效还是不错滴。
L	太垃圾，抗议赔钱！
H	上海堡垒加油
L	后悔看了这部片
L	难看，看一半就出来了
L	鹿晗会演戏？
L	那8000万的粉丝出来，你们有谁见过留着齐刘海的军人，麻烦给找个出来
L	不多说了，不多说了
L	史上最烂电影，没有之一
L	快去鬼畜区吧，这叫什么电影
H	没那么差，反其道行之打个高分吧，哈哈哈
M	可能是中午看的原因吧反正有点困
L	垃圾电影浪费我的钱
H	虽然不完美，但还是可圈可点的，加油
H	平心而论电影真的不错了，中国科幻一直在进步，演员演技也可圈可点，真的挺好挺好的。
L	看了这么多次电影 第一次评价 超级烂 无比烂 感觉这种电影就是洗钱的 被预告吸引 看到十来分钟已经预感到不怎么样 中途已经陆陆续续走掉一波观众 到结束出来 耳边都是骂声 第一次看到这种景象 烂 烂 烂 浪费时间 可惜不能0分 希望鹿晗这整部一个表情的演员和这导演不要再浪费这么好的特效
H	挺好看的。就是感觉那个感情路那段没写好啦
L	太差了......
L	绝对的 。。。自己想
H	今天下午跟朋友去看了上海堡垒
L	演技真烂，好好当你的花瓶不好么
